evalId; chosen;outlineVertices; outerOutlineVertices; numHoles; holeArea;holeVertices; holeType;perimeter; longestEdge; shortestEdge;rangeX; rangeY; convexPercentage; convexHullArea; symmetry; hangingPieces;matchedEdges ;matchedVertices;
5; 0; 15;12;1;36;3;0;151,88225;24;4,97056;43,45584;28,97056;0,68128;845,47013;0;0;6;12;
5; 0; 16;16;0;0;0;0;180,85281;24;3,51472;34,97056;42;0,68128;845,47013;0;0;6;6;
5; 0; 13;13;0;0;0;0;149,82338;32,48528;3,51472;34,97056;46,97056;0,68128;845,47013;0;0;7;11;
5; 0; 10;10;0;0;0;0;146,91169;33,94113;7,02944;37,45584;37,45584;0,68128;845,47013;0;0;7;13;
5; 1; 19;16;1;36;3;0;178,79394;16,97056;3,51472;44,48528;25,45584;0,67922;848,02857;0;0;4;7;
5; 0; 13;13;0;0;0;0;146,91169;24;3,51472;45,94113;38,48528;0,67922;848,02857;0;0;7;8;
6; 0; 17;17;0;0;0;0;173,82338;16,97056;3,51472;25,45584;45,94113;0,67922;848,02857;0;0;6;6;
6; 0; 14;14;0;0;0;0;173,82338;24;3,51472;30;49,45584;0,67778;849,83766;0;0;6;9;
6; 1; 18;18;0;0;0;0;197,82338;25,45584;3,51472;38,48528;32,48528;0,67634;851,64675;0;0;4;9;
6; 0; 14;14;0;0;0;0;156,85281;24;3,51472;40,97056;37,45584;0,67634;851,64675;0;0;7;11;
6; 0; 14;14;0;0;0;0;142,79394;24;4,97056;39,94113;34,97056;0,67634;851,64675;0;0;6;11;
6; 0; 13;13;0;0;0;0;166,79394;24;4,97056;43,45584;30;0,67574;852,39610;0;0;9;7;
7; 0; 15;15;0;0;0;0;166,79394;25,45584;3,51472;34,97056;39,94113;0,67431;854,20519;0;0;6;7;
7; 1; 13;10;1;36;3;0;144,85281;25,45584;4,97056;42;34,97056;0,67289;856,01429;0;0;6;8;
7; 0; 15;15;0;0;0;0;156,85281;24;3,51472;37,45584;39,94113;0,67289;856,01429;0;0;6;8;
7; 0; 11;11;0;0;0;0;149,82338;36;4,97056;49,45584;28,97056;0,67230;856,76364;0;0;7;9;
7; 0; 14;14;0;0;0;0;173,82338;24;3,51472;30;38,48528;0,67147;857,82338;0;0;6;12;
7; 0; 19;16;1;36;3;0;175,88225;24;3,51472;42;36;0,67147;857,82338;0;0;5;6;
8; 0; 18;15;1;6,17662;3;0;185,82338;48;3,51472;48;32,48528;0,67147;857,82338;0;0;5;6;
8; 0; 13;13;0;0;0;0;156,85281;20,48528;4,97056;40,97056;34,97056;0,67088;858,57273;0;0;7;8;
8; 0; 9;9;0;0;0;0;139,88225;28,97056;3,51472;40,97056;28,97056;0,66947;860,38182;0;0;8;9;
8; 0; 11;11;0;0;0;0;149,82338;28,97056;4,97056;44,48528;37,45584;0,66947;860,38182;0;0;7;9;
8; 1; 20;11;2;180;9;0;120,85281;24;1,45584;31,45584;32,48528;0,66947;860,38182;0;0;5;6;
8; 0; 10;10;0;0;0;0;156,85281;24;8,48528;45,94113;36;0,66947;860,38182;0;0;8;10;
9; 0; 13;13;0;0;0;0;173,82338;42,42641;8,48528;46,97056;30;0,74892;769,10260;0;0;5;9;
9; 0; 12;12;0;0;0;0;135,76450;16,97056;1,45584;38,48528;24;0,74470;773,47013;0;0;7;12;
9; 0; 11;11;0;0;0;0;135,76450;25,45584;1,45584;48;30;0,74470;773,47013;0;0;7;13;
9; 0; 13;13;0;0;0;0;139,88225;16,97056;7,02944;45,94113;32,48528;0,74470;773,47013;0;0;8;8;
9; 1; 15;12;1;36;3;0;178,79394;49,45584;3,51472;34,97056;43,45584;0,74296;775,27922;0;0;5;7;
9; 0; 16;16;0;0;0;0;166,79394;28,97056;4,97056;43,45584;28,97056;0,74051;777,83766;0;0;6;6;
1; 0; 14;14;0;0;0;0;197,82338;32,48528;4,97056;40,97056;44,48528;0,61777;932,38182;0;0;5;12;
1; 1; 17;17;0;0;0;0;173,82338;33,94113;3,51472;46,97056;36;0,61777;932,38182;0;0;5;6;
1; 0; 14;14;0;0;0;0;180,85281;28,97056;3,51472;44,48528;28,97056;0,61608;934,94026;0;0;6;11;
1; 0; 11;11;0;0;0;0;156,85281;25,45584;8,48528;30;42;0,61538;936;0;0;6;13;
1; 0; 16;16;0;0;0;0;183,76450;16,97056;8,48528;36;48;0,61538;936;0;0;5;7;
1; 0; 13;13;0;0;0;0;166,79394;25,45584;1,45584;34,97056;40,97056;0,61489;936,74935;0;0;7;11;
2; 0; 16;13;1;36;3;0;185,82338;32,48528;3,51472;37,45584;44,48528;0,50703;1136,02857;0;0;4;8;
2; 0; 17;17;0;0;0;0;190,79394;25,45584;3,51472;32,48528;45,94113;0,50703;1136,02857;0;0;5;6;
2; 0; 15;15;0;0;0;0;197,82338;36;3,51472;49,45584;42,42641;0,50509;1140,39610;0;0;5;11;
2; 1; 16;16;0;0;0;0;190,79394;33,94113;4,97056;33,94113;48,42641;0,50462;1141,45584;0;0;5;6;
2; 0; 16;16;0;0;0;0;197,82338;24;3,51472;37,45584;49,45584;0,50429;1142,20519;0;0;5;11;
2; 0; 14;11;1;36;3;0;178,79394;25,45584;8,48528;37,45584;49,45584;0,50429;1142,20519;0;0;4;9;
3; 1; 15;12;1;36;3;0;161,82338;32,48528;4,97056;32,48528;48;0,70398;818,20519;0;0;6;11;
3; 0; 13;10;1;36;3;0;151,88225;36;8,48528;42,42641;33,94113;0,69565;828;0;0;5;12;
3; 0; 16;13;1;36;3;0;161,82338;24;4,97056;28,97056;45,94113;0,69351;830,55844;0;0;5;12;
3; 0; 15;12;1;36;3;0;144,85281;24;4,97056;39,94113;43,45584;0,68988;834,92597;0;0;6;9;
3; 0; 14;11;1;36;3;0;144,85281;24;4,97056;26,48528;49,45584;0,68839;836,73506;0;0;6;12;
3; 0; 17;14;1;36;3;0;161,82338;32,48528;3,51472;43,45584;44,48528;0,68629;839,29351;0;0;5;6;
4; 0; 16;16;0;0;0;0;231,76450;32,48528;3,51472;33,94113;48,42641;0,55972;1029,08831;0;0;3;7;
4; 0; 16;16;0;0;0;0;204,85281;32,48528;3,51472;33,51472;46,97056;0,55931;1029,83766;0;0;4;7;
4; 1; 18;15;1;72;3;0;180,85281;32,48528;3,51472;43,45584;38,48528;0,55931;1029,83766;0;0;4;10;
4; 0; 15;15;0;0;0;0;170,91169;24;3,51472;46,97056;36;0,55833;1031,64675;0;0;6;8;
4; 0; 15;15;0;0;0;0;180,85281;25,45584;3,51472;42;38,48528;0,55833;1031,64675;0;0;6;27;
4; 0; 19;16;1;36;3;0;171,76450;28,97056;1,45584;44,48528;43,45584;0,55695;1034,20519;0;0;4;6;
5; 1; 17;14;1;36;3;0;161,82338;32,48528;3,51472;43,45584;44,48528;0,68629;839,29351;0;0;5;6;
5; 0; 13;13;0;0;0;0;163,88225;40,97056;3,51472;40,97056;37,45584;0,68629;839,29351;0;0;7;8;
5; 0; 8;8;0;0;0;0;149,82338;40,97056;4,97056;40,97056;45,94113;0,68629;839,29351;0;0;7;10;
5; 0; 19;12;2;72;7;0;146,91169;24;3,51472;31,45584;42;0,68629;839,29351;0;0;5;6;
5; 0; 15;15;0;0;0;0;156,85281;24;3,51472;32,48528;30;0,68482;841,10260;0;0;7;10;
5; 0; 14;14;0;0;0;0;166,79394;24;3,51472;28,97056;42,42641;0,68335;842,91169;0;0;7;7;
6; 0; 14;14;0;0;0;0;149,82338;24;3,51472;30;42;0,68335;842,91169;0;0;7;8;
6; 0; 16;12;1;108;4;0;151,88225;28,97056;3,51472;32,48528;38,48528;0,68274;843,66104;0;0;5;7;
6; 0; 13;13;0;0;0;0;149,82338;20,48528;4,97056;37,45584;28,97056;0,68128;845,47013;0;0;7;8;
6; 1; 14;14;0;0;0;0;156,85281;24;7,02944;33,94113;28,97056;0,68128;845,47013;0;0;7;8;
6; 0; 16;16;0;0;0;0;163,88225;16,97056;3,51472;40,97056;26,48528;0,68128;845,47013;0;0;6;6;
6; 0; 16;16;0;0;0;0;173,82338;24;3,51472;40,97056;28,97056;0,68128;845,47013;0;0;6;10;
7; 0; 14;14;0;0;0;0;156,85281;24;3,51472;40,97056;32,48528;0,68128;845,47013;0;0;7;8;
7; 0; 14;14;0;0;0;0;163,88225;24;3,51472;31,45584;42,42641;0,67982;847,27922;0;0;6;8;
7; 0; 17;17;0;0;0;0;187,88225;24;3,51472;32,48528;37,45584;0,67922;848,02857;0;0;6;9;
7; 0; 13;13;0;0;0;0;163,88225;24;3,51472;37,45584;45,94113;0,67778;849,83766;0;0;7;11;
7; 0; 17;14;1;36;3;0;154,79394;16,97056;1,45584;30;42;0,67778;849,83766;0;0;5;7;
7; 1; 17;13;1;72;4;0;180,85281;32,48528;4,97056;33,94113;34,97056;0,67778;849,83766;0;0;4;7;
8; 0; 16;16;0;0;0;0;166,79394;24;3,51472;45,94113;28,97056;0,67778;849,83766;0;0;6;6;
8; 0; 15;15;0;0;0;0;190,79394;40,97056;4,97056;33,94113;45,94113;0,67634;851,64675;0;0;5;10;
8; 0; 15;15;0;0;0;0;163,88225;16,97056;3,51472;40,97056;28,97056;0,67634;851,64675;0;0;7;7;
8; 1; 12;12;0;0;0;0;156,85281;36;3,51472;32,48528;46,97056;0,67634;851,64675;0;0;6;8;
8; 0; 17;17;0;0;0;0;197,82338;16,97056;3,51472;33,94113;33,94113;0,67490;853,45584;0;0;5;10;
8; 0; 13;13;0;0;0;0;149,82338;24;4,97056;40,97056;33,94113;0,67431;854,20519;0;0;7;29;
9; 0; 13;13;0;0;0;0;139,88225;24;3,51472;31,45584;39,94113;0,75320;764,73506;0;0;7;12;
9; 0; 9;9;0;0;0;0;125,82338;33,94113;4,97056;22,97056;39,94113;0,75320;764,73506;0;0;9;10;
9; 1; 11;11;0;0;0;0;139,88225;24;4,97056;36;24;0,75069;767,29351;0;0;8;13;
9; 0; 17;17;0;0;0;0;190,79394;24;3,51472;42,42641;28,97056;0,75069;767,29351;0;0;6;6;
9; 0; 15;9;2;72;6;0;142,79394;32,48528;4,97056;33,94113;44,48528;0,75069;767,29351;0;0;5;9;
9; 0; 13;10;1;36;3;0;130,79394;36;1,45584;38,48528;43,45584;0,74892;769,10260;0;0;7;9;
1; 0; 16;16;0;0;0;0;183,76450;24;3,51472;42;39,51472;0,61827;931,63247;0;0;5;8;
1; 0; 15;15;0;0;0;0;156,85281;24;3,51472;32,48528;44,48528;0,61777;932,38182;0;0;7;30;
1; 0; 18;15;1;36;3;0;161,82338;16,97056;3,51472;43,45584;28,97056;0,61777;932,38182;0;0;5;7;
1; 0; 15;15;0;0;0;0;183,76450;28,97056;8,48528;40,97056;40,97056;0,61777;932,38182;0;0;5;8;
1; 1; 16;13;1;144;3;0;149,82338;28,97056;3,51472;38,48528;32,48528;0,61777;932,38182;0;0;5;7;
1; 0; 17;17;0;0;0;0;180,85281;24;3,51472;40,97056;40,97056;0,61777;932,38182;0;0;5;7;
2; 0; 13;13;0;0;0;0;187,88225;28,97056;3,51472;49,45584;32,48528;0,51096;1127,29351;0;0;6;9;
2; 0; 12;12;0;0;0;0;166,79394;36;4,97056;34,97056;45,94113;0,51014;1129,10260;0;0;6;12;
2; 0; 17;17;0;0;0;0;197,82338;24;3,51472;46,97056;34,97056;0,50980;1129,85195;0;0;5;7;
2; 1; 17;14;1;36;3;0;185,82338;24;4,97056;33,94113;42,42641;0,50932;1130,91169;0;0;5;8;
2; 0; 15;15;0;0;0;0;197,82338;32,48528;3,51472;43,45584;40,97056;0,50899;1131,66104;0;0;5;7;
2; 0; 17;17;0;0;0;0;197,82338;28,97056;3,51472;44,48528;37,45584;0,50899;1131,66104;0;0;5;9;
3; 0; 13;10;1;36;3;0;144,85281;36;4,97056;24;40,97056;0,70999;811,27922;0;0;6;13;
3; 1; 14;11;1;36;3;0;127,88225;25,45584;3,51472;44,48528;33,51472;0,70619;815,64675;0;0;8;7;
3; 0; 13;10;1;36;3;0;168,85281;52,97056;3,51472;42,42641;37,45584;0,70619;815,64675;0;0;5;8;
3; 0; 14;11;1;36;3;0;127,88225;24;4,97056;26,48528;39,94113;0,70243;820,01429;0;0;7;11;
3; 0; 14;11;1;36;3;0;151,88225;25,45584;3,51472;42;40,97056;0,69871;824,38182;0;0;6;12;
3; 0; 13;10;1;36;3;0;144,85281;25,45584;8,48528;24;48;0,69565;828;0;0;6;16;
4; 0; 15;15;0;0;0;0;163,88225;25,45584;3,51472;43,45584;42,42641;0,56169;1025,47013;0;0;6;7;
4; 0; 16;16;0;0;0;0;187,88225;24;3,51472;40,97056;37,45584;0,56030;1028,02857;0;0;5;10;
4; 0; 16;16;0;0;0;0;204,85281;27,51472;3,51472;44,48528;32,48528;0,56030;1028,02857;0;0;5;7;
4; 0; 14;14;0;0;0;0;180,85281;24;3,51472;30;44,48528;0,56030;1028,02857;0;0;5;8;
4; 1; 17;17;0;0;0;0;197,82338;25,45584;3,51472;28,97056;43,45584;0,56030;1028,02857;0;0;5;6;
4; 0; 16;16;0;0;0;0;190,79394;20,48528;3,51472;43,45584;34,97056;0,56030;1028,02857;0;0;6;7;
5; 0; 14;14;0;0;0;0;163,88225;24;3,51472;28,97056;44,48528;0,69351;830,55844;0;0;8;7;
5; 0; 14;11;1;36;3;0;141,94113;28,97056;3,51472;44,48528;32,48528;0,69138;833,11688;0;0;7;8;
5; 1; 16;16;0;0;0;0;190,79394;24;4,97056;40,97056;24;0,69138;833,11688;0;0;5;7;
5; 0; 16;16;0;0;0;0;156,85281;24;3,51472;28,97056;40,97056;0,68988;834,92597;0;0;6;7;
5; 0; 11;11;0;0;0;0;132,85281;16,97056;3,51472;33,94113;34,97056;0,68988;834,92597;0;0;8;9;
5; 0; 17;13;1;23,64675;4;0;161,82338;32,48528;3,51472;34,97056;45,94113;0,68988;834,92597;0;0;5;7;
6; 0; 14;14;0;0;0;0;190,79394;24;4,97056;39,94113;37,45584;0,68839;836,73506;0;0;5;12;
6; 0; 14;14;0;0;0;0;173,82338;24;3,51472;45,94113;28,97056;0,68839;836,73506;0;0;7;11;
6; 0; 19;15;1;29,82338;4;0;173,82338;16,97056;3,51472;32,48528;36;0,68839;836,73506;0;0;5;6;
6; 0; 14;14;0;0;0;0;163,88225;24;3,51472;34,97056;32,48528;0,68839;836,73506;0;0;7;7;
6; 0; 14;14;0;0;0;0;166,79394;33,94113;3,51472;46,97056;32,48528;0,68629;839,29351;0;0;6;8;
6; 1; 16;16;0;0;0;0;149,82338;24;3,51472;22,97056;46,97056;0,68629;839,29351;0;0;7;6;
1; 0; 15;15;0;0;0;0;173,82338;24;4,97056;40,97056;34,97056;0,61777;932,38182;0;0;6;14;
1; 0; 17;17;0;0;0;0;187,88225;24;3,51472;42;34,97056;0,61777;932,38182;0;0;5;10;
1; 0; 16;12;1;36;4;0;168,85281;25,45584;3,51472;44,48528;30;0,61538;936;0;0;5;7;
1; 0; 15;12;1;36;3;0;168,85281;24;8,48528;42;30;0,61538;936;0;0;4;13;
1; 1; 9;9;0;0;0;0;139,88225;24;12;42,42641;33,94113;0,61538;936;0;0;7;14;
1; 0; 15;15;0;0;0;0;146,91169;16,97056;3,51472;28,97056;46,97056;0,61489;936,74935;0;0;8;6;
2; 0; 17;17;0;0;0;0;190,79394;16,97056;4,97056;37,45584;40,97056;0,50046;1150,94026;0;0;5;10;
2; 0; 19;13;1;72;6;0;190,79394;25,45584;8,48528;42;42;0,50000;1152;0;0;3;7;
2; 0; 15;15;0;0;0;0;204,85281;24;8,48528;37,45584;49,45584;0,49967;1152,74935;0;0;5;8;
2; 0; 16;16;0;0;0;0;180,85281;24;3,51472;34,97056;46,97056;0,49967;1152,74935;0;0;5;8;
2; 1; 13;13;0;0;0;0;173,82338;25,45584;3,51472;44,48528;42;0,49889;1154,55844;0;0;6;9;
2; 0; 14;14;0;0;0;0;187,88225;33,94113;3,51472;44,48528;42;0,49889;1154,55844;0;0;5;8;
3; 0; 16;13;1;36;3;0;137,82338;16,97056;1,45584;37,45584;28,97056;0,71158;809,47013;0;0;6;7;
3; 0; 14;11;1;36;3;0;134,91169;16,97056;3,51472;33,94113;37,45584;0,71158;809,47013;0;0;7;8;
3; 0; 15;12;1;36;3;0;140,73506;16,97056;1,45584;25,45584;44,48528;0,70933;812,02857;0;0;8;7;
3; 0; 16;13;1;36;3;0;134,91169;16,97056;3,51472;28,97056;38,48528;0,70776;813,83766;0;0;7;7;
3; 1; 11;8;1;36;3;0;134,91169;36;3,51472;26,48528;36;0,70619;815,64675;0;0;7;13;
3; 0; 17;13;1;29,82338;4;0;156,85281;24;3,51472;38,91169;31,45584;0,70243;820,01429;0;0;6;6;
7; 0; 18;15;1;36;3;0;161,82338;24;4,97056;38,48528;38,48528;0,68482;841,10260;0;0;5;10;
7; 0; 16;16;0;0;0;0;156,85281;24;3,51472;31,45584;39,94113;0,68482;841,10260;0;0;6;7;
7; 0; 13;13;0;0;0;0;156,85281;16,97056;3,51472;33,94113;37,45584;0,68335;842,91169;0;0;8;8;
7; 1; 16;16;0;0;0;0;152,73506;16,97056;3,51472;32,48528;34,97056;0,68128;845,47013;0;0;7;6;
7; 0; 13;13;0;0;0;0;173,82338;25,45584;3,51472;42;48;0,68128;845,47013;0;0;6;12;
7; 0; 13;13;0;0;0;0;146,91169;24;4,97056;37,45584;28,97056;0,68128;845,47013;0;0;7;9;
8; 0; 16;8;2;137,82338;8;0;134,91169;48;3,51472;32,48528;48;0,68128;845,47013;0;0;5;8;
8; 0; 15;15;0;0;0;0;166,79394;20,48528;3,51472;32,48528;44,48528;0,68128;845,47013;0;0;6;10;
8; 0; 13;13;0;0;0;0;156,85281;20,48528;7,02944;28,97056;44,48528;0,68128;845,47013;0;0;6;28;
8; 1; 17;14;1;36;3;0;154,79394;16,97056;3,51472;31,45584;34,97056;0,67982;847,27922;0;0;6;10;
8; 0; 15;12;1;36;3;0;141,94113;24;3,51472;37,45584;33,94113;0,67922;848,02857;0;0;7;11;
8; 0; 15;12;1;36;3;0;154,79394;25,45584;4,97056;32,48528;46,97056;0,67922;848,02857;0;0;5;7;
9; 0; 13;13;0;0;0;0;156,85281;33,94113;3,51472;28,97056;42,42641;0,74892;769,10260;0;0;6;9;
9; 0; 11;11;0;0;0;0;132,85281;24;3,51472;38,48528;33,51472;0,74717;770,91169;0;0;9;9;
9; 1; 13;10;1;36;3;0;168,85281;24;4,97056;33,94113;37,45584;0,74470;773,47013;0;0;5;8;
9; 0; 13;13;0;0;0;0;146,91169;24;3,51472;40,97056;28,97056;0,74470;773,47013;0;0;8;8;
9; 0; 15;15;0;0;0;0;163,88225;24;3,51472;30;44,48528;0,74470;773,47013;0;0;7;7;
9; 0; 11;11;0;0;0;0;129,94113;16,97056;7,02944;30;34,97056;0,74470;773,47013;0;0;9;8;
1; 0; 18;15;1;36;3;0;158,91169;16,97056;3,51472;36;43,45584;0,60921;945,48441;0;0;5;7;
1; 0; 16;13;1;36;3;0;195,76450;37,45584;4,97056;43,45584;45,94113;0,60805;947,29351;0;0;3;12;
1; 0; 17;17;0;0;0;0;187,88225;24;3,51472;32,48528;46,97056;0,60805;947,29351;0;0;5;7;
1; 0; 13;13;0;0;0;0;197,82338;28,97056;3,51472;32,48528;43,45584;0,60805;947,29351;0;0;5;8;
1; 1; 10;10;0;0;0;0;139,88225;25,45584;7,02944;40,97056;37,45584;0,60805;947,29351;0;0;7;13;
1; 0; 14;14;0;0;0;0;173,82338;24;8,48528;31,45584;43,45584;0,60805;947,29351;0;0;7;8;
2; 0; 12;12;0;0;0;0;173,82338;25,45584;3,51472;46,97056;38,48528;0,50158;1148,38182;0;0;8;8;
2; 0; 16;16;0;0;0;0;187,88225;24;3,51472;45,94113;34,97056;0,50158;1148,38182;0;0;5;8;
2; 0; 15;12;1;36;3;0;192,85281;36;8,48528;48;42;0,50000;1152;0;0;4;7;
2; 0; 17;17;0;0;0;0;204,85281;24;3,51472;49,45584;49,45584;0,49967;1152,74935;0;0;5;7;
2; 0; 14;14;0;0;0;0;197,82338;37,45584;4,97056;43,45584;49,45584;0,49967;1152,74935;0;0;5;6;
2; 1; 17;17;0;0;0;0;197,82338;20,48528;3,51472;40,97056;38,48528;0,49967;1152,74935;0;0;6;6;
3; 0; 16;13;1;36;3;0;158,91169;33,94113;3,51472;28,97056;37,45584;0,70619;815,64675;0;0;6;7;
3; 0; 15;12;1;36;3;0;144,85281;33,94113;1,45584;38,48528;38,48528;0,70243;820,01429;0;0;6;11;
3; 0; 11;8;1;36;3;0;127,88225;25,45584;8,48528;25,45584;42,42641;0,69565;828;0;0;6;13;
3; 1; 14;11;1;36;3;0;144,85281;25,45584;8,48528;42;36;0,69565;828;0;0;6;11;
3; 0; 16;13;1;36;3;0;141,94113;24;3,51472;39,94113;40,97056;0,69351;830,55844;0;0;6;7;
3; 0; 16;12;1;36;4;0;130,79394;33,94113;3,51472;33,94113;40,97056;0,68629;839,29351;0;0;6;10;
4; 0; 17;17;0;0;0;0;221,82338;24;3,51472;38,48528;42;0,55501;1037,82338;0;0;4;8;
4; 0; 18;14;1;36;4;0;178,79394;24;4,97056;40,97056;31,45584;0,55461;1038,57273;0;0;5;6;
4; 1; 17;17;0;0;0;0;214,79394;16,97056;3,51472;43,45584;37,45584;0,55461;1038,57273;0;0;4;7;
4; 0; 17;17;0;0;0;0;180,85281;24;3,51472;34,97056;48;0,55364;1040,38182;0;0;5;7;
4; 0; 16;13;1;36;3;0;175,88225;24;3,51472;44,48528;34,97056;0,55364;1040,38182;0;0;5;7;
4; 0; 18;15;1;36;3;0;158,91169;24;3,51472;46,97056;38,48528;0,55364;1040,38182;0;0;5;10;
5; 0; 15;15;0;0;0;0;159,76450;25,45584;1,45584;45,94113;30;0,68777;837,48441;0;0;6;7;
5; 1; 14;14;0;0;0;0;156,85281;24;3,51472;46,97056;31,45584;0,68777;837,48441;0;0;7;8;
5; 0; 13;13;0;0;0;0;180,85281;24;3,51472;34,97056;32,48528;0,68629;839,29351;0;0;7;8;
5; 0; 15;15;0;0;0;0;163,88225;24;3,51472;40,97056;26,48528;0,68629;839,29351;0;0;7;7;
5; 0; 16;12;1;36;4;0;130,79394;33,94113;3,51472;33,94113;40,97056;0,68629;839,29351;0;0;6;10;
5; 0; 14;14;0;0;0;0;149,82338;16,97056;4,97056;36;31,45584;0,68629;839,29351;0;0;7;11;
6; 0; 18;12;2;72;6;0;139,88225;36;3,51472;37,45584;42,42641;0,68482;841,10260;0;0;5;7;
6; 0; 14;14;0;0;0;0;159,76450;24;4,97056;42;31,45584;0,68482;841,10260;0;0;8;7;
6; 0; 13;13;0;0;0;0;146,91169;24;3,51472;26,48528;49,45584;0,68274;843,66104;0;0;8;8;
6; 0; 15;15;0;0;0;0;146,91169;24;3,51472;39,51472;39,94113;0,68274;843,66104;0;0;7;7;
6; 1; 16;16;0;0;0;0;187,88225;32,48528;3,51472;30;49,45584;0,68128;845,47013;0;0;6;6;
6; 0; 16;13;1;36;3;0;151,88225;24;4,97056;28,97056;42;0,68128;845,47013;0;0;5;29;
7; 0; 14;10;1;108;4;0;127,88225;25,45584;7,02944;34,97056;32,48528;0,68128;845,47013;0;0;6;9;
7; 0; 14;14;0;0;0;0;173,82338;24;4,97056;40,97056;30;0,68128;845,47013;0;0;6;12;
7; 0; 16;16;0;0;0;0;166,79394;16,97056;4,97056;43,45584;32,48528;0,68128;845,47013;0;0;6;7;
7; 0; 11;11;0;0;0;0;163,88225;36;3,51472;36;26,48528;0,67982;847,27922;0;0;7;10;
7; 1; 15;12;1;72;3;0;129,94113;16,97056;3,51472;37,45584;36;0,67922;848,02857;0;0;6;11;
7; 0; 13;13;0;0;0;0;149,82338;16,97056;4,97056;40,97056;33,94113;0,67778;849,83766;0;0;6;124;
8; 0; 15;15;0;0;0;0;156,85281;24;1,45584;28,97056;48,42641;0,67778;849,83766;0;0;7;7;
8; 0; 14;14;0;0;0;0;173,82338;24;4,97056;32,48528;40,97056;0,67634;851,64675;0;0;6;8;
8; 0; 12;12;0;0;0;0;173,82338;48;3,51472;33,94113;49,45584;0,67634;851,64675;0;0;6;8;
8; 1; 19;13;2;72;6;0;149,82338;24;4,97056;28,97056;45,94113;0,67634;851,64675;0;0;4;8;
8; 0; 13;13;0;0;0;0;132,85281;16,97056;3,51472;40,97056;30;0,67634;851,64675;0;0;7;12;
8; 0; 14;14;0;0;0;0;149,82338;20,48528;4,97056;30;37,45584;0,67634;851,64675;0;0;6;11;
9; 1; 18;18;0;0;0;0;173,82338;24;3,51472;45,94113;22,97056;0,76190;756;0;0;5;6;
9; 0; 11;11;0;0;0;0;156,85281;33,94113;8,48528;30;36;0,76190;756;0;0;7;8;
9; 0; 15;15;0;0;0;0;163,88225;24;4,97056;33,94113;33,94113;0,75934;758,55844;0;0;6;28;
9; 0; 13;13;0;0;0;0;180,85281;36;3,51472;22,97056;46,97056;0,75320;764,73506;0;0;6;8;
9; 0; 14;14;0;0;0;0;149,82338;24;1,45584;38,48528;34,97056;0,74892;769,10260;0;0;7;7;
9; 0; 11;11;0;0;0;0;125,82338;16,97056;4,97056;40,97056;24;0,74470;773,47013;0;0;8;12;
1; 0; 17;17;0;0;0;0;214,79394;33,94113;3,51472;36;44,48528;0,61371;938,55844;0;0;4;7;
1; 0; 17;17;0;0;0;0;207,76450;24;3,51472;28,97056;43,45584;0,61371;938,55844;0;0;5;6;
1; 0; 14;11;1;36;3;0;161,82338;25,45584;7,02944;42;36;0,61371;938,55844;0;0;5;13;
1; 0; 14;14;0;0;0;0;180,85281;33,94113;4,97056;32,48528;45,94113;0,61371;938,55844;0;0;6;7;
1; 1; 15;15;0;0;0;0;149,82338;24;1,45584;40,97056;32,48528;0,61204;941,11688;0;0;7;7;
1; 0; 18;15;1;36;3;0;168,85281;24;3,51472;43,45584;40,97056;0,61204;941,11688;0;0;5;9;
2; 0; 14;14;0;0;0;0;197,82338;24;8,48528;45,94113;28,97056;0,50158;1148,38182;0;0;5;9;
2; 0; 17;17;0;0;0;0;197,82338;19,02944;3,51472;45,94113;36;0,50046;1150,94026;0;0;5;7;
2; 0; 14;14;0;0;0;0;197,82338;36;3,51472;40,97056;42,42641;0,50046;1150,94026;0;0;5;7;
2; 0; 18;15;1;36;3;0;192,85281;24;8,48528;42;42;0,50000;1152;0;0;4;8;
2; 1; 14;14;0;0;0;0;200,73506;24;8,48528;30;49,45584;0,49857;1155,30779;0;0;5;8;
2; 0; 14;14;0;0;0;0;190,79394;28,97056;8,48528;48;32,48528;0,49811;1156,36753;0;0;5;8;
3; 0; 17;13;1;29,82338;4;0;139,88225;24;3,51472;34,97056;32,48528;0,70398;818,20519;0;0;7;6;
3; 0; 18;15;1;36;3;0;175,88225;24;3,51472;37,45584;33,94113;0,70088;821,82338;0;0;5;7;
3; 0; 16;13;1;36;3;0;161,82338;33,94113;3,51472;22,97056;45,94113;0,70088;821,82338;0;0;6;6;
3; 0; 13;10;1;36;3;0;134,91169;24;3,51472;48,42641;25,45584;0,70088;821,82338;0;0;8;8;
3; 1; 11;8;1;36;3;0;144,85281;28,97056;3,51472;38,48528;42;0,69351;830,55844;0;0;6;10;
3; 0; 17;14;1;36;3;0;154,79394;25,45584;4,97056;22,97056;48,42641;0,68839;836,73506;0;0;5;6;
4; 0; 15;15;0;0;0;0;190,79394;20,48528;3,51472;33,94113;42,42641;0,55364;1040,38182;0;0;6;10;
4; 0; 17;17;0;0;0;0;197,82338;24;3,51472;49,45584;32,48528;0,55364;1040,38182;0;0;5;27;
4; 0; 14;14;0;0;0;0;173,82338;25,45584;3,51472;42;36;0,55172;1044;0;0;6;28;
4; 0; 14;14;0;0;0;0;187,88225;28,97056;3,51472;34,97056;44,48528;0,55133;1044,74935;0;0;6;8;
4; 1; 17;17;0;0;0;0;187,88225;24;3,51472;40,97056;34,97056;0,55133;1044,74935;0;0;6;6;
